timestamp,total_system_cpu_percent,total_system_memory_percent,network_bytes_sent,network_bytes_recv,app_A_cpu_percent,app_A_memory_percent,app_B_cpu_percent,app_B_memory_percent
2025-11-14 00:54:31.981118,4.0,46.8,133773155,1716078404,0.0,0.0,0.0,0.0
2025-11-14 00:54:33.993030,4.4,46.9,133775892,1716082970,0.0,0.0,0.0,0.0
2025-11-14 00:54:36.004971,5.4,46.9,133779472,1716086691,0.0,0.0,0.0,0.0
2025-11-14 00:54:38.014305,6.6,46.9,133780821,1716087285,0.0,0.0,0.0,0.0
2025-11-14 00:54:40.023185,3.5,46.8,133782323,1716088045,0.0,0.0,0.0,0.0
2025-11-14 00:54:42.035279,4.2,46.8,133784026,1716088734,0.0,0.0,0.0,0.0
2025-11-14 00:54:44.046177,4.7,46.8,133786467,1716089854,0.0,0.0,0.0,0.0
2025-11-14 00:54:46.056580,3.8,46.8,133787061,1716089854,0.0,0.0,0.0,0.0
2025-11-14 00:54:48.065581,13.3,46.8,133911020,1716102845,0.0,0.0,0.0,0.0
2025-11-14 00:54:50.076454,6.8,46.8,133919178,1716105957,0.0,0.0,0.0,0.0
2025-11-14 00:54:52.088278,7.5,46.8,133935306,1716117662,0.0,0.0,0.0,0.0
2025-11-14 00:54:54.100327,9.1,46.8,133937614,1716119252,0.0,0.0,0.0,0.0
2025-11-14 00:54:56.112039,6.6,46.7,133942171,1716127300,0.0,0.0,0.0,0.0
2025-11-14 00:54:58.123316,6.8,46.7,133945005,1716129881,0.0,0.0,0.0,0.0
2025-11-14 00:55:00.132696,8.2,46.7,133947313,1716135065,0.0,0.0,0.0,0.0
2025-11-14 00:55:02.141980,7.6,46.7,133950045,1716140149,0.0,0.0,0.0,0.0
2025-11-14 00:55:04.152174,7.4,46.8,133954388,1716145389,0.0,0.0,0.0,0.0
2025-11-14 00:55:06.163567,9.7,46.8,133957730,1716150983,0.0,0.0,0.0,0.0
2025-11-14 00:55:08.172259,7.8,46.7,133964791,1716164290,0.0,0.0,0.0,0.0
2025-11-14 00:55:10.182665,7.6,46.8,133967689,1716168832,0.0,0.0,0.0,0.0
2025-11-14 00:55:12.192272,5.1,46.8,133970463,1716173026,0.0,0.0,0.0,0.0
2025-11-14 00:55:14.202067,4.6,46.8,133974215,1716178655,0.0,0.0,0.0,0.0
2025-11-14 00:55:16.211147,7.0,46.8,133977196,1716182507,0.0,0.0,0.0,0.0
2025-11-14 00:55:18.222155,6.7,46.8,133980740,1716187612,0.0,0.0,0.0,0.0
2025-11-14 00:55:20.231628,6.5,46.9,133982685,1716191688,0.0,0.0,0.0,0.0
2025-11-14 00:55:22.243619,9.4,46.9,133992386,1716203359,0.0,0.0,0.0,0.0
2025-11-14 00:55:24.253326,8.6,46.9,133998630,1716209725,0.0,0.0,0.0,0.0
2025-11-14 00:55:26.263719,8.8,46.9,134001428,1716214586,0.0,0.0,0.0,0.0
